Network ID,Event Id,Created Local Date Time,No Injuries,Injury Type,NetworkId,CreatedLOcalDateTime,VehicleType,Color
WC,65225,Jul 13 2018  9:51PM           ,0,None,WC,26/02/16 11:12,LDV,White
WC,65228,Jul 13 2018 10:51PM           ,0,None,WC,26/02/16 11:49,Truck,White
WC,65229,Jul 13 2018 11:35PM           ,0,None,WC,26/02/16 11:55,Car,Silver
WC,65230,Jul 13 2018 11:55PM           ,0,None,WC,26/02/16 12:08,Truck,White
WC,65231,Jul 14 2018 12:06AM           ,0,None,WC,26/02/16 12:16,Car,Black
WC,65233,Jul 14 2018 12:49AM           ,0,None,WC,26/02/16 12:30,LDV,White
WC,65233,Jul 14 2018 12:49AM           ,0,None,WC,26/02/16 12:30,Car,Red
WC,65233,Jul 14 2018  1:16AM           ,0,None,WC,26/02/16 12:30,LDV,White
WC,65233,Jul 14 2018  1:16AM           ,0,None,WC,26/02/16 12:30,Car,Red
WC,65234,Jul 14 2018  1:33AM           ,1,Severe,WC,26/02/16 12:45,Truck,White
WC,65236,Jul 14 2018  1:33AM           ,6,Light,WC,26/02/16 13:30,LDV,Other
WC,65237,Jul 14 2018  4:47AM           ,0,None,WC,26/02/16 13:40,Car,Other
WC,65238,Jul 14 2018  4:54AM           ,0,None,WC,26/02/16 13:40,LDV,White
WC,65244,Jul 14 2018  5:13AM           ,0,None,WC,26/02/16 14:06,Car,Other
WC,65244,Jul 14 2018  5:13AM           ,0,None,WC,26/02/16 14:06,Car,Other
WC,65244,Jul 14 2018  5:34AM           ,0,None,WC,26/02/16 14:06,Car,Other
WC,65244,Jul 14 2018  5:34AM           ,0,None,WC,26/02/16 14:06,Car,Other
WC,65245,Jul 14 2018  7:11AM           ,0,None,WC,26/02/16 14:10,Truck,Other
WC,65247,Jul 14 2018  7:35AM           ,0,None,WC,26/02/16 14:16,Truck,White
WC,65248,Jul 14 2018  7:48AM           ,0,None,WC,26/02/16 14:19,Car,Other
WC,65248,Jul 14 2018  7:48AM           ,0,None,WC,26/02/16 14:19,Car,Other
WC,65248,Jul 14 2018  7:52AM           ,0,None,WC,26/02/16 14:19,Car,Other
WC,65248,Jul 14 2018  7:52AM           ,0,None,WC,26/02/16 14:19,Car,Other
WC,65249,Jul 14 2018  8:24AM           ,0,None,WC,26/02/16 14:30,Truck,Red
WC,65250,Jul 14 2018  8:31AM           ,0,None,WC,26/02/16 14:36,LDV,White
WC,65252,Jul 14 2018  9:00AM           ,0,None,WC,26/02/16 14:51,Car,Other
WC,65252,Jul 14 2018  9:00AM           ,0,None,WC,26/02/16 14:51,Minibus,Other
WC,65252,Jul 14 2018  9:00AM           ,0,None,WC,26/02/16 14:51,Car,Other
WC,65252,Jul 14 2018  9:00AM           ,0,None,WC,26/02/16 14:51,Minibus,Other
WC,65258,Jul 14 2018  9:08AM           ,0,None,WC,26/02/16 15:23,LDV,White
WC,65260,Jul 14 2018  9:28AM           ,0,None,WC,26/02/16 15:40,Car,White
WC,65262,Jul 14 2018  9:29AM           ,0,None,WC,26/02/16 15:42,LDV,White
WC,65263,Jul 14 2018 10:03AM           ,0,None,WC,26/02/16 15:54,LDV,Other
WC,65264,Jul 14 2018 10:04AM           ,0,None,WC,26/02/16 15:55,Car,White
WC,65266,Jul 14 2018 10:46AM           ,0,None,WC,26/02/16 16:06,LDV,White
WC,65269,Jul 14 2018 10:46AM           ,0,None,WC,26/02/16 16:38,Car,Other
WC,65270,Jul 14 2018 10:50AM           ,0,None,WC,26/02/16 17:37,Car,Silver
WC,65271,Jul 14 2018 11:08AM           ,0,None,WC,26/02/16 17:40,Truck,White
WC,65271,Jul 14 2018 11:08AM           ,0,None,WC,26/02/16 17:40,Taxi,White
WC,65271,Jul 14 2018 11:12AM           ,0,None,WC,26/02/16 17:40,Truck,White
WC,65271,Jul 14 2018 11:12AM           ,0,None,WC,26/02/16 17:40,Taxi,White
WC,65272,Jul 14 2018 11:40AM           ,0,None,WC,26/02/16 18:00,Car,Black
WC,65273,Jul 14 2018 11:50AM           ,0,None,WC,26/02/16 18:18,Car,Silver
WC,65274,Jul 14 2018 12:10PM           ,0,None,WC,26/02/16 18:35,Minibus,White
WC,65275,Jul 14 2018 12:46PM           ,0,None,WC,26/02/16 18:36,Car,Silver
WC,65277,Jul 14 2018  1:48PM           ,0,None,WC,26/02/16 19:29,Car,Black
WC,65278,Jul 14 2018  1:55PM           ,1,Light,WC,26/02/16 19:39,Car,Other
WC,65279,Jul 14 2018  2:08PM           ,0,None,WC,26/02/16 19:40,Car,Other
WC,65280,Jul 14 2018  2:58PM           ,0,None,WC,26/02/16 19:54,Car,White
WC,65282,Jul 14 2018  3:07PM           ,0,None,WC,26/02/16 21:24,Minibus,White
WC,65283,Jul 14 2018  3:53PM           ,0,None,WC,26/02/16 21:31,Car,Silver
WC,65283,Jul 14 2018  3:53PM           ,0,None,WC,26/02/16 21:31,Car,Silver
WC,65283,Jul 14 2018  4:17PM           ,0,None,WC,26/02/16 21:31,Car,Silver
WC,65283,Jul 14 2018  4:17PM           ,0,None,WC,26/02/16 21:31,Car,Silver
WC,65284,Jul 14 2018  4:24PM           ,0,None,WC,26/02/16 21:39,Minibus,White
WC,65284,Jul 14 2018  4:24PM           ,0,None,WC,26/02/16 21:39,Car,White
WC,65284,Jul 14 2018  5:04PM           ,0,None,WC,26/02/16 21:39,Minibus,White
WC,65284,Jul 14 2018  5:04PM           ,0,None,WC,26/02/16 21:39,Car,White
WC,65286,Jul 14 2018  6:37PM           ,0,None,WC,26/02/16 22:05,Car,White
WC,65287,Jul 14 2018  6:51PM           ,0,None,WC,26/02/16 22:35,LDV,White
WC,65288,Jul 14 2018  7:27PM           ,0,None,WC,26/02/16 23:19,Car,White
WC,65289,Jul 14 2018  8:06PM           ,0,None,WC,26/02/16 23:30,Car,Other
WC,65294,Jul 14 2018  8:28PM           ,0,None,WC,27/02/16 01:03,Car,Black
WC,65295,Jul 14 2018  9:24PM           ,0,None,WC,27/02/16 01:39,Minibus,White
WC,65296,Jul 14 2018 10:01PM           ,0,None,WC,27/02/16 01:38,Car,White
WC,65301,Jul 14 2018 10:17PM           ,0,None,WC,27/02/16 03:15,Car,Black
WC,65302,Jul 14 2018 11:57PM           ,0,None,WC,27/02/16 03:42,Car,Silver
WC,65304,Jul 15 2018 12:14AM           ,0,None,WC,27/02/16 05:12,Car,White
WC,65304,Jul 15 2018 12:14AM           ,0,None,WC,27/02/16 05:12,Car,Black
WC,65304,Jul 15 2018  1:13AM           ,0,None,WC,27/02/16 05:12,Car,White
WC,65304,Jul 15 2018  1:13AM           ,0,None,WC,27/02/16 05:12,Car,Black
WC,65305,Jul 15 2018  1:35AM           ,0,None,WC,27/02/16 05:41,Car,Other
WC,65306,Jul 15 2018  1:50AM           ,0,None,WC,27/02/16 06:18,LDV,White
WC,65306,Jul 15 2018  1:50AM           ,0,None,WC,27/02/16 06:18,LDV,White
WC,65306,Jul 15 2018  4:02AM           ,0,None,WC,27/02/16 06:18,LDV,White
WC,65306,Jul 15 2018  4:02AM           ,0,None,WC,27/02/16 06:18,LDV,White
WC,65307,Jul 15 2018  4:15AM           ,0,None,WC,27/02/16 06:29,LDV,White
WC,65310,Jul 15 2018  4:20AM           ,0,None,WC,27/02/16 07:12,Truck,Other
WC,65312,Jul 15 2018  4:41AM           ,0,None,WC,27/02/16 07:45,Car,Red
WC,65315,Jul 15 2018  5:50AM           ,0,None,WC,27/02/16 08:15,LDV,Blue
WC,65317,Jul 15 2018  5:53AM           ,1,Light,WC,27/02/16 08:20,LDV,White
WC,65318,Jul 15 2018  6:02AM           ,0,None,WC,27/02/16 08:23,Car,White
WC,65319,Jul 15 2018  6:17AM           ,0,None,WC,27/02/16 08:24,Truck,White
WC,65320,Jul 15 2018  6:44AM           ,2,Severe,WC,27/02/16 08:26,LDV,White
WC,65320,Jul 15 2018  6:44AM           ,2,Severe,WC,27/02/16 08:26,LDV,Black
WC,65320,Jul 15 2018  7:17AM           ,0,None,WC,27/02/16 08:26,LDV,White
WC,65320,Jul 15 2018  7:17AM           ,0,None,WC,27/02/16 08:26,LDV,Black
WC,65323,Jul 15 2018  8:32AM           ,0,None,WC,27/02/16 08:49,Car,Other
WC,65324,Jul 15 2018  8:31AM           ,2,Severe,WC,27/02/16 08:57,Bus,White
WC,65328,Jul 15 2018  8:31AM           ,2,Light,WC,27/02/16 09:28,Car,Silver
WC,65329,Jul 15 2018  9:03AM           ,0,None,WC,27/02/16 09:35,Car,White
WC,65331,Jul 15 2018  9:06AM           ,0,None,WC,27/02/16 09:45,Car,Black
WC,65338,Jul 15 2018  9:53AM           ,0,None,WC,27/02/16 10:45,Car,Black
WC,65340,Jul 15 2018 10:57AM           ,0,None,WC,27/02/16 10:47,Truck,White
WC,65341,Jul 15 2018 12:23PM           ,0,None,WC,27/02/16 10:49,Car,White
WC,65342,Jul 15 2018  1:21PM           ,0,None,WC,27/02/16 10:50,Car,Black
WC,65343,Jul 15 2018  1:31PM           ,0,None,WC,27/02/16 11:09,LDV,White
WC,65344,Jul 15 2018  3:21PM           ,0,None,WC,27/02/16 11:14,Car,Blue
WC,65346,Jul 15 2018  3:27PM           ,0,None,WC,27/02/16 11:23,Car,Other
WC,65347,Jul 15 2018  3:40PM           ,0,None,WC,27/02/16 11:31,Other,White
WC,65348,Jul 15 2018  4:02PM           ,1,Light,WC,27/02/16 11:31,LDV,Black
WC,65348,Jul 15 2018  4:02PM           ,1,Light,WC,27/02/16 11:31,Car,White
WC,65348,Jul 15 2018  5:38PM           ,0,None,WC,27/02/16 11:31,LDV,Black
WC,65348,Jul 15 2018  5:38PM           ,0,None,WC,27/02/16 11:31,Car,White
WC,65349,Jul 15 2018  7:01PM           ,0,None,WC,27/02/16 11:54,Minibus,White
WC,65350,Jul 15 2018  7:24PM           ,0,None,WC,27/02/16 11:58,Car,Silver
WC,65352,Jul 15 2018  7:52PM           ,0,None,WC,27/02/16 12:19,LDV,White
WC,65353,Jul 15 2018  7:58PM           ,2,Severe,WC,27/02/16 12:21,LDV,White
WC,65354,Jul 15 2018  8:17PM           ,0,None,WC,27/02/16 12:35,Minibus,White
WC,65356,Jul 15 2018  8:36PM           ,0,None,WC,27/02/16 12:37,Car,Black
WC,65357,Jul 15 2018  9:55PM           ,0,None,WC,27/02/16 12:50,Other,White
WC,65358,Jul 15 2018  9:59PM           ,0,None,WC,27/02/16 12:58,Car,White
WC,65359,Jul 15 2018 10:10PM           ,0,None,WC,27/02/16 13:00,Minibus,White
WC,65361,Jul 15 2018 10:37PM           ,0,None,WC,27/02/16 13:05,LDV,White
WC,65362,Jul 15 2018 10:48PM           ,0,None,WC,27/02/16 13:13,LDV,White
WC,65364,Jul 15 2018 10:59PM           ,0,None,WC,27/02/16 13:40,Car,Silver
WC,65365,Jul 16 2018 12:28AM           ,0,None,WC,27/02/16 13:51,Car,White
WC,65366,Jul 16 2018 12:56AM           ,0,None,WC,27/02/16 14:00,LDV,White
WC,65367,Jul 16 2018  1:35AM           ,0,None,WC,27/02/16 14:07,LDV,White
WC,65368,Jul 16 2018  2:50AM           ,0,None,WC,27/02/16 14:35,LDV,White
WC,65369,Jul 16 2018  4:30AM           ,0,None,WC,27/02/16 14:48,Car,Silver
WC,65370,Jul 16 2018  5:45AM           ,0,None,WC,27/02/16 14:49,Car,White
WC,65371,Jul 16 2018  5:46AM           ,0,None,WC,27/02/16 14:57,Car,Blue
WC,65371,Jul 16 2018  5:46AM           ,0,None,WC,27/02/16 14:57,Car,White
WC,65371,Jul 16 2018  5:52AM           ,0,None,WC,27/02/16 14:57,Car,Blue
WC,65371,Jul 16 2018  5:52AM           ,0,None,WC,27/02/16 14:57,Car,White
WC,65372,Jul 16 2018  5:53AM           ,0,None,WC,27/02/16 14:57,Car,White
WC,65373,Jul 16 2018  5:54AM           ,0,None,WC,27/02/16 15:04,LDV,White
WC,65374,Jul 16 2018  6:02AM           ,0,None,WC,27/02/16 15:26,Car,Green
WC,65375,Jul 16 2018  6:13AM           ,0,None,WC,27/02/16 15:38,Car,Red
WC,65376,Jul 16 2018  6:40AM           ,0,None,WC,27/02/16 15:47,LDV,White
WC,65377,Jul 16 2018  7:02AM           ,0,None,WC,27/02/16 15:49,LDV,White
WC,65378,Jul 16 2018  7:34AM           ,0,None,WC,27/02/16 16:00,Car,Other
WC,65379,Jul 16 2018  7:37AM           ,1,Light,WC,27/02/16 16:13,LDV,Green
WC,65380,Jul 16 2018  7:55AM           ,0,None,WC,27/02/16 16:21,Car,White
WC,65381,Jul 16 2018  8:10AM           ,0,None,WC,27/02/16 16:39,Car,Silver
WC,65381,Jul 16 2018  8:10AM           ,0,None,WC,27/02/16 16:39,LDV,White
WC,65381,Jul 16 2018  8:27AM           ,0,None,WC,27/02/16 16:39,Car,Silver
WC,65381,Jul 16 2018  8:27AM           ,0,None,WC,27/02/16 16:39,LDV,White
WC,65382,Jul 16 2018  8:30AM           ,0,None,WC,27/02/16 16:48,Motorcycle,Black
WC,65383,Jul 16 2018  8:31AM           ,0,None,WC,27/02/16 16:59,LDV,White
WC,65384,Jul 16 2018  8:35AM           ,0,None,WC,27/02/16 17:49,LDV,Silver
WC,65385,Jul 16 2018  8:55AM           ,0,None,WC,27/02/16 18:22,Car,Silver
WC,65385,Jul 16 2018  8:55AM           ,0,None,WC,27/02/16 18:22,Car,White
WC,65385,Jul 16 2018  8:55AM           ,0,None,WC,27/02/16 18:22,Car,Silver
WC,65385,Jul 16 2018  8:55AM           ,0,None,WC,27/02/16 18:22,Car,White
WC,65386,Jul 16 2018  8:56AM           ,0,None,WC,27/02/16 18:35,Truck,Other
WC,65387,Jul 16 2018  9:05AM           ,0,None,WC,27/02/16 19:27,Car,Red
WC,65389,Jul 16 2018  9:08AM           ,0,None,WC,27/02/16 20:20,Car,Other
WC,65390,Jul 16 2018  9:12AM           ,0,None,WC,27/02/16 20:23,Car,Other
WC,65390,Jul 16 2018  9:12AM           ,0,None,WC,27/02/16 20:23,Car,Other
WC,65390,Jul 16 2018  9:20AM           ,0,None,WC,27/02/16 20:23,Car,Other
WC,65390,Jul 16 2018  9:20AM           ,0,None,WC,27/02/16 20:23,Car,Other
WC,65394,Jul 16 2018  9:23AM           ,0,None,WC,27/02/16 22:28,Car,White
WC,65395,Jul 16 2018  9:25AM           ,0,None,WC,27/02/16 22:51,Car,White
WC,65396,Jul 16 2018  9:36AM           ,0,None,WC,27/02/16 23:35,Car,Other
WC,65397,Jul 16 2018 10:10AM           ,0,None,WC,27/02/16 23:53,LDV,White
WC,65398,Jul 16 2018 10:41AM           ,0,None,WC,28/02/16 00:43,Car,Other
WC,65399,Jul 16 2018 10:51AM           ,0,None,WC,28/02/16 00:46,Car,Other
WC,65400,Jul 16 2018 11:20AM           ,0,None,WC,28/02/16 00:59,Car,White
WC,65401,Jul 16 2018 11:31AM           ,0,None,WC,28/02/16 01:21,Car,Other
WC,65401,Jul 16 2018 11:31AM           ,0,None,WC,28/02/16 01:21,LDV,White
WC,65401,Jul 16 2018 11:32AM           ,0,None,WC,28/02/16 01:21,Car,Other
WC,65401,Jul 16 2018 11:32AM           ,0,None,WC,28/02/16 01:21,LDV,White
WC,65402,Jul 16 2018 11:42AM           ,0,None,WC,28/02/16 01:25,Car,Other
WC,65403,Jul 16 2018 11:43AM           ,0,None,WC,28/02/16 01:49,Other,Other
WC,65404,Jul 16 2018 12:08PM           ,0,None,WC,28/02/16 02:08,Car,Black
WC,65405,Jul 16 2018 12:09PM           ,0,None,WC,28/02/16 02:14,Car,Other
WC,65408,Jul 16 2018 12:40PM           ,0,None,WC,28/02/16 03:03,Car,Other
WC,65409,Jul 16 2018  1:05PM           ,0,None,WC,28/02/16 03:42,Car,Other
WC,65409,Jul 16 2018  1:05PM           ,0,None,WC,28/02/16 03:42,Car,Other
WC,65409,Jul 16 2018  1:05PM           ,0,None,WC,28/02/16 03:42,Car,Other
WC,65409,Jul 16 2018  1:11PM           ,0,None,WC,28/02/16 03:42,Car,Other
WC,65409,Jul 16 2018  1:11PM           ,0,None,WC,28/02/16 03:42,Car,Other
WC,65409,Jul 16 2018  1:11PM           ,0,None,WC,28/02/16 03:42,Car,Other
WC,65409,Jul 16 2018  1:15PM           ,0,None,WC,28/02/16 03:42,Car,Other
WC,65409,Jul 16 2018  1:15PM           ,0,None,WC,28/02/16 03:42,Car,Other
WC,65409,Jul 16 2018  1:15PM           ,0,None,WC,28/02/16 03:42,Car,Other
WC,65410,Jul 16 2018  1:13PM           ,0,None,WC,28/02/16 04:11,Car,White
WC,65410,Jul 16 2018  1:13PM           ,0,None,WC,28/02/16 04:11,Car,Other
WC,65410,Jul 16 2018  1:29PM           ,0,None,WC,28/02/16 04:11,Car,White
WC,65410,Jul 16 2018  1:29PM           ,0,None,WC,28/02/16 04:11,Car,Other
WC,65412,Jul 16 2018  1:32PM           ,0,None,WC,28/02/16 04:49,Car,White
WC,65413,Jul 16 2018  1:35PM           ,0,None,WC,28/02/16 05:15,Car,Other
WC,65415,Jul 16 2018  1:37PM           ,0,None,WC,28/02/16 06:51,LDV,White
WC,65418,Jul 16 2018  1:40PM           ,0,None,WC,28/02/16 07:44,LDV,White
WC,65420,Jul 16 2018  1:42PM           ,0,None,WC,28/02/16 08:11,Car,Blue
WC,65422,Jul 16 2018  1:56PM           ,0,None,WC,28/02/16 08:43,Minibus,White
WC,65423,Jul 16 2018  2:10PM           ,0,None,WC,28/02/16 08:48,Minibus,White
WC,65424,Jul 16 2018  2:20PM           ,0,None,WC,28/02/16 08:48,Minibus,White
WC,65426,Jul 16 2018  2:26PM           ,0,None,WC,28/02/16 08:56,Minibus,White
WC,65427,Jul 16 2018  2:27PM           ,0,None,WC,28/02/16 09:27,LDV,Silver
WC,65428,Jul 16 2018  2:30PM           ,0,None,WC,28/02/16 09:28,Truck,White
WC,65430,Jul 16 2018  2:31PM           ,0,None,WC,28/02/16 09:55,Car,Blue
WC,65431,Jul 16 2018  2:31PM           ,0,None,WC,28/02/16 09:57,Car,Silver
WC,65434,Jul 16 2018  2:36PM           ,0,None,WC,28/02/16 10:19,Truck,White
WC,65436,Jul 16 2018  2:43PM           ,0,None,WC,28/02/16 10:46,Minibus,White
WC,65439,Jul 16 2018  2:54PM           ,0,None,WC,28/02/16 11:17,Car,Other
WC,65441,Jul 16 2018  3:00PM           ,0,None,WC,28/02/16 11:53,Car,Red
WC,65444,Jul 16 2018  3:21PM           ,0,None,WC,28/02/16 12:29,Car,Silver
WC,65445,Jul 16 2018  3:24PM           ,0,None,WC,28/02/16 12:32,Car,Other
WC,65446,Jul 16 2018  3:34PM           ,0,None,WC,28/02/16 13:28,Minibus,White
WC,65447,Jul 16 2018  3:37PM           ,0,None,WC,28/02/16 13:31,Car,White
WC,65449,Jul 16 2018  4:03PM           ,1,Light,WC,28/02/16 14:27,LDV,White
WC,65450,Jul 16 2018  4:10PM           ,0,None,WC,28/02/16 14:33,LDV,White
WC,65451,Jul 16 2018  4:51PM           ,0,None,WC,28/02/16 14:58,Car,Red
WC,65452,Jul 16 2018  4:52PM           ,0,None,WC,28/02/16 14:59,LDV,White
WC,65452,Jul 16 2018  4:52PM           ,0,None,WC,28/02/16 14:59,Car,Silver
WC,65452,Jul 16 2018  4:54PM           ,0,None,WC,28/02/16 14:59,LDV,White
WC,65452,Jul 16 2018  4:54PM           ,0,None,WC,28/02/16 14:59,Car,Silver
WC,65453,Jul 16 2018  5:08PM           ,0,None,WC,28/02/16 15:44,Minibus,White
WC,65453,Jul 16 2018  5:08PM           ,0,None,WC,28/02/16 15:44,LDV,White
WC,65453,Jul 16 2018  5:35PM           ,0,None,WC,28/02/16 15:44,Minibus,White
WC,65453,Jul 16 2018  5:35PM           ,0,None,WC,28/02/16 15:44,LDV,White
WC,65454,Jul 16 2018  5:51PM           ,0,None,WC,28/02/16 15:50,LDV,White
WC,65454,Jul 16 2018  5:51PM           ,0,None,WC,28/02/16 15:50,Car,White
WC,65454,Jul 16 2018  5:51PM           ,0,None,WC,28/02/16 15:50,LDV,White
WC,65454,Jul 16 2018  5:51PM           ,0,None,WC,28/02/16 15:50,Car,White
WC,65455,Jul 16 2018  6:23PM           ,0,None,WC,28/02/16 16:00,Car,Blue
WC,65456,Jul 16 2018  6:49PM           ,0,None,WC,28/02/16 16:04,Car,White
WC,65457,Jul 16 2018  6:51PM           ,0,None,WC,28/02/16 16:08,Car,Blue
WC,65458,Jul 16 2018  7:17PM           ,0,None,WC,28/02/16 16:29,Car,Other
WC,65459,Jul 16 2018  7:33PM           ,0,None,WC,28/02/16 16:55,Car,Black
WC,65460,Jul 17 2018 12:15AM           ,0,None,WC,28/02/16 17:19,LDV,White
WC,65461,Jul 17 2018  2:27AM           ,0,None,WC,28/02/16 17:25,Car,Red
WC,65461,Jul 17 2018  2:27AM           ,0,None,WC,28/02/16 17:25,Car,Other
WC,65461,Jul 17 2018  3:43AM           ,0,None,WC,28/02/16 17:25,Car,Red
WC,65461,Jul 17 2018  3:43AM           ,0,None,WC,28/02/16 17:25,Car,Other
WC,65462,Jul 17 2018  5:31AM           ,0,None,WC,28/02/16 18:20,Car,White
WC,65463,Jul 17 2018  6:24AM           ,1,Light,WC,28/02/16 18:30,LDV,White
WC,65465,Jul 17 2018  6:29AM           ,0,None,WC,28/02/16 18:54,Car,Other
WC,65466,Jul 17 2018  6:30AM           ,0,None,WC,28/02/16 21:06,Car,Other
WC,65466,Jul 17 2018  6:30AM           ,0,None,WC,28/02/16 21:06,Car,Other
WC,65466,Jul 17 2018  6:31AM           ,0,None,WC,28/02/16 21:06,Car,Other
WC,65466,Jul 17 2018  6:31AM           ,0,None,WC,28/02/16 21:06,Car,Other
WC,65467,Jul 17 2018  6:45AM           ,0,None,WC,28/02/16 21:11,Bus,White
WC,65470,Jul 17 2018  6:53AM           ,2,Light,WC,28/02/16 22:25,Car,Other
WC,65471,Jul 17 2018  6:57AM           ,0,None,WC,28/02/16 23:16,Car,White
WC,65472,Jul 17 2018  7:04AM           ,0,None,WC,28/02/16 23:53,Car,Other
WC,65473,Jul 17 2018  7:13AM           ,0,None,WC,29/02/16 00:56,Car,Other
WC,65474,Jul 17 2018  7:17AM           ,0,None,WC,29/02/16 01:28,Car,Other
WC,65478,Jul 17 2018  7:21AM           ,0,None,WC,29/02/16 02:22,Car,White
WC,65480,Jul 17 2018  7:26AM           ,0,None,WC,29/02/16 02:37,Car,White
WC,65481,Jul 17 2018  7:36AM           ,0,None,WC,29/02/16 02:42,Car,Other
WC,65482,Jul 17 2018  7:42AM           ,0,None,WC,29/02/16 03:33,Car,Other
WC,65483,Jul 17 2018  7:52AM           ,0,None,WC,29/02/16 04:02,Car,White
WC,65484,Jul 17 2018  8:15AM           ,0,None,WC,29/02/16 04:35,Car,White
WC,65485,Jul 17 2018  8:33AM           ,0,None,WC,29/02/16 05:13,LDV,White
WC,65486,Jul 17 2018  8:10AM           ,0,None,WC,29/02/16 05:21,LDV,White
WC,65489,Jul 17 2018  8:43AM           ,0,None,WC,29/02/16 06:30,LDV,White
WC,65491,Jul 17 2018  8:43AM           ,0,None,WC,29/02/16 06:35,Car,Black
WC,65494,Jul 17 2018  8:50AM           ,0,None,WC,29/02/16 06:47,Truck,White
WC,65496,Jul 17 2018  9:00AM           ,0,None,WC,29/02/16 06:55,LDV,White
WC,65497,Jul 17 2018  9:16AM           ,0,None,WC,29/02/16 07:02,Taxi,White
WC,65509,Jul 17 2018  9:29AM           ,0,None,WC,29/02/16 07:55,Bus,White
WC,65510,Jul 17 2018  9:32AM           ,0,None,WC,29/02/16 07:58,Truck,White
WC,65511,Jul 17 2018  9:36AM           ,0,None,WC,29/02/16 08:06,Truck,White
WC,65512,Jul 17 2018  9:54AM           ,0,None,WC,29/02/16 08:12,Minibus,White
WC,65513,Jul 17 2018 10:23AM           ,0,None,WC,29/02/16 08:13,Minibus,White
WC,65514,Jul 17 2018 10:26AM           ,0,None,WC,29/02/16 08:16,Taxi,White
WC,65514,Jul 17 2018 10:26AM           ,0,None,WC,29/02/16 08:16,Car,Other
WC,65514,Jul 17 2018 10:32AM           ,0,None,WC,29/02/16 08:16,Taxi,White
WC,65514,Jul 17 2018 10:32AM           ,0,None,WC,29/02/16 08:16,Car,Other
WC,65517,Jul 17 2018 10:56AM           ,0,None,WC,29/02/16 08:23,Minibus,White
WC,65518,Jul 17 2018 11:26AM           ,0,None,WC,29/02/16 08:23,LDV,White
WC,65521,Jul 17 2018 11:40AM           ,0,None,WC,29/02/16 08:30,Car,White
WC,65521,Jul 17 2018 11:40AM           ,0,None,WC,29/02/16 08:30,Motorcycle,Black
WC,65521,Jul 17 2018 11:28AM           ,0,None,WC,29/02/16 08:30,Car,White
WC,65521,Jul 17 2018 11:28AM           ,0,None,WC,29/02/16 08:30,Motorcycle,Black
WC,65522,Jul 17 2018  1:19PM           ,0,None,WC,29/02/16 08:31,Minibus,White
WC,65525,Jul 17 2018  1:29PM           ,0,None,WC,29/02/16 08:39,Minibus,White
WC,65539,Jul 17 2018  1:44PM           ,0,None,WC,29/02/16 09:55,Taxi,White
WC,65541,Jul 17 2018  2:01PM           ,0,None,WC,29/02/16 10:06,LDV,White
WC,65546,Jul 17 2018  2:11PM           ,0,None,WC,29/02/16 10:27,LDV,Red
WC,65548,Jul 17 2018  2:25PM           ,0,None,WC,29/02/16 10:40,Car,Other
WC,65549,Jul 17 2018  2:28PM           ,0,None,WC,29/02/16 10:46,Car,White
WC,65550,Jul 17 2018  2:36PM           ,0,None,WC,29/02/16 10:55,Truck,White
WC,65551,Jul 17 2018  2:43PM           ,0,None,WC,29/02/16 10:55,Car,White
WC,65552,Jul 17 2018  2:52PM           ,0,None,WC,29/02/16 10:57,Truck,White
WC,65554,Jul 17 2018  3:05PM           ,0,None,WC,29/02/16 11:10,Car,White
WC,65555,Jul 17 2018  3:33PM           ,0,None,WC,29/02/16 11:16,Truck,Other
WC,65556,Jul 17 2018  3:34PM           ,0,None,WC,29/02/16 11:27,Car,Black
WC,65558,Jul 17 2018  4:16PM           ,0,None,WC,29/02/16 11:31,Car,Silver
WC,65560,Jul 17 2018  4:23PM           ,0,None,WC,29/02/16 11:46,Car,White
WC,65560,Jul 17 2018  4:23PM           ,0,None,WC,29/02/16 11:46,Car,White
WC,65560,Jul 17 2018  4:29PM           ,1,Fatality,WC,29/02/16 11:46,Car,White
WC,65560,Jul 17 2018  4:29PM           ,1,Fatality,WC,29/02/16 11:46,Car,White
WC,65562,Jul 17 2018  5:08PM           ,0,None,WC,29/02/16 11:54,Minibus,White
WC,65564,Jul 17 2018  5:33PM           ,0,None,WC,29/02/16 12:23,Minibus,White
WC,65567,Jul 17 2018  5:40PM           ,0,None,WC,29/02/16 13:00,Minibus,White
WC,65569,Jul 17 2018  5:40PM           ,0,None,WC,29/02/16 13:30,Car,White
WC,65569,Jul 17 2018  5:40PM           ,0,None,WC,29/02/16 13:30,LDV,White
WC,65569,Jul 17 2018  6:12PM           ,0,None,WC,29/02/16 13:30,Car,White
WC,65569,Jul 17 2018  6:12PM           ,0,None,WC,29/02/16 13:30,LDV,White
WC,65570,Jul 17 2018  6:41PM           ,0,None,WC,29/02/16 13:36,Car,White
WC,65571,Jul 17 2018  7:28PM           ,0,None,WC,29/02/16 13:37,Car,Black
WC,65572,Jul 17 2018  7:33PM           ,0,None,WC,29/02/16 13:47,LDV,White
WC,65573,Jul 17 2018  7:34PM           ,0,None,WC,29/02/16 13:52,LDV,White
WC,65574,Jul 17 2018  9:09PM           ,0,None,WC,29/02/16 14:04,LDV,White
WC,65574,Jul 17 2018  9:09PM           ,0,None,WC,29/02/16 14:04,LDV,White
WC,65574,Jul 17 2018  9:55PM           ,0,None,WC,29/02/16 14:04,LDV,White
